perturbation,mean_average_precision,indices,mean_normalized_average_precision,p_value,corrected_p_value,below_p,below_corrected_p,-log10(p-value)
COPZ1,0.6603896103896104,"[1050, 1722, 2431, 3849]",0.6595055722247185,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
COQ4,0.7560425685425685,"[246, 452, 813, 3185]",0.7554075241310451,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
COQ7,0.3483203964431606,"[94, 832, 2571, 3953]",0.3466240124147249,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
COQ10B,0.11031688155998086,"[2209, 2444, 3058, 3916]",0.10800095173149897,0.0023499765002349977,0.002775366677887745,True,True,2.556679630320361
COX7B,0.321280798384971,"[227, 1594, 2943, 3556]",0.31951402770943005,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
COX7C,0.3920310501924646,"[1677, 1713, 2075, 3976]",0.3904484491556832,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
COX11,0.09702256566607159,"[946, 2244, 4007, 4068]",0.09467202946809722,0.0023599764002359977,0.002775366677887745,True,True,2.556679630320361
COX14,0.46032829154019955,"[932, 2821, 2948, 3813]",0.45892347472249784,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
COX15,0.20073441739766557,"[247, 1644, 2363, 2690]",0.1986538530200101,0.0007199928000719992,0.0009558525104404128,True,True,3.0196091148822912
CPOX,0.01895646409574407,"[660, 1618, 2447, 2759]",0.01640271440582772,0.013889861101388986,0.01479122442818125,True,True,1.829995873305869
CPSF2,0.925,"[259, 1004, 1244, 1433]",0.9248047678622466,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
CPSF3,0.22236122757550936,"[218, 1128, 1145, 3339]",0.22033695984297136,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
CPSF6,0.7,"[964, 1928, 2899, 3527]",0.6992190714489864,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
CRAT,0.10797774566298958,"[1314, 1956, 2510, 2912]",0.10565572684115215,0.0023499765002349977,0.002775366677887745,True,True,2.556679630320361
CREBBP,1.0,"[1392, 1653, 2082, 2652]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
CSE1L,1.0,"[651, 930, 1358, 3664]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
CSNK2A2,0.3166294172604319,"[913, 3334, 3740, 3948]",0.3148505385971516,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
CSNK2A3,0.16807207605055657,"[478, 2037, 2148, 3140]",0.1659064884898981,0.001009989900100999,0.0013095853497423575,True,True,2.882866191996879
CTDSP1,0.6831361637357113,"[449, 1604, 2761, 3693]",0.6823113370139697,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
CTDSPL2,1.0,"[292, 986, 3209, 4031]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
CTPS2,0.0023112976221635584,"[128, 240, 1325, 4008]",-0.0002857810202047671,0.1828181718182818,0.18336772544098207,False,False,0.7366771021248397
CTSG,0.3989177489177489,"[1106, 2221, 2883, 3596]",0.39735307461315683,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
CTU1,0.29598250392386966,"[1811, 2550, 3136, 3824]",0.29414987938020665,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
CTU2,0.23263685393323857,"[1818, 2497, 2559, 3539]",0.23063933463404154,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
CUL1,1.0,"[2296, 3060, 3571, 4164]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
CUL2,1.0,"[650, 667, 2276, 2314]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
CYP2C18,0.04328962585148763,"[1208, 1330, 2767, 3229]",0.04079921769740958,0.005499945000549994,0.0060432985132278195,True,True,2.2187259529225405
CYP4V2,0.0024068414582952505,"[641, 2540, 2573, 3476]",-0.00018998847437471284,0.17282827171728282,0.17352166498395197,False,False,0.7606462938092524
CYP26C1,0.9523809523809524,"[723, 1548, 1976, 2423]",0.9522569954680931,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
DAD1,0.8888888888888888,"[1869, 2700, 3667, 4019]",0.8885996560922171,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
DARS,0.7978028090668892,"[327, 1491, 2629, 3732]",0.7972764705357744,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
DCAF7,0.9298245614035088,"[857, 2064, 2537, 4051]",0.9296418880582424,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
DCAF11,0.4565025252525252,"[689, 1087, 2921, 3957]",0.45508774960107834,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
DCTN4,0.6248626373626374,"[43, 95, 130, 2580]",0.6238861191058526,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
DCTN5,0.45781615162052647,"[2128, 2226, 2310, 3779]",0.4564047954635333,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
DDB1,1.0,"[1508, 2802, 2956, 3582]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
DDI2,0.6331465919701214,"[942, 2634, 2689, 3842]",0.6321916376355642,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
DDOST,0.8315476190476191,"[785, 1516, 1629, 3134]",0.8311091214683793,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
DDRGK1,0.033531798982001065,"[74, 795, 1562, 2740]",0.031015990275928922,0.007409925900740993,0.008053567672792326,True,True,2.0940116876613066
DDX18,0.9388888888888889,"[17, 2004, 2549, 3735]",0.9387298108507195,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
DDX39B,0.7685876830269903,"[1943, 2348, 2381, 2524]",0.767985294742389,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
DDX46,1.0,"[1513, 1707, 2252, 4009]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
DDX47,0.3878753019128335,"[107, 1147, 3354, 3545]",0.38628188306777744,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
DDX52,0.5853098290598291,"[125, 1472, 3471, 3862]",0.5842303510787895,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
DENR,0.34774157946892725,"[32, 871, 1131, 3881]",0.34604368872482155,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
DERL2,0.29283206610020696,"[1220, 1269, 1927, 2793]",0.2909912406670616,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
DGCR8,0.7090624287992708,"[599, 947, 2681, 3171]",0.7083050906128936,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
DGKD,0.701891447368421,"[1890, 1950, 3727, 3764]",0.7011154424349166,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
DHDDS,1.0,"[1887, 1938, 2875, 2915]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
DHRS9,0.056429565189589435,"[1290, 3152, 3431, 3568]",0.05397336154813709,0.004199958000419996,0.004723772986989231,True,True,2.325710981690798
DHX9,1.0,"[1206, 2770, 3423, 3840]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
DHX30,0.270771940062281,"[1749, 2492, 2986, 3051]",0.2688736900215957,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
DIS3L2,0.015588104507792553,"[215, 1216, 2967, 4058]",0.01302558665730183,0.017259827401725984,0.01816728415260537,True,True,1.740709991002009
DLD,0.047284068573583145,"[276, 529, 1753, 2523]",0.04480405833406201,0.0052799472005279945,0.005859453600585945,True,True,2.2321428804519154
DLG4,0.5019490231990231,"[797, 1104, 1109, 1475]",0.5006525491068763,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
DMRTC2,0.2768072921668104,"[994, 2016, 2827, 3678]",0.274924752722038,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
DNAJA3,0.9523809523809524,"[929, 1449, 3466, 4064]",0.9522569954680931,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
DNAJC19,0.15414551007996777,"[1140, 1643, 3491, 4093]",0.15194367034269596,0.0015299847001529984,0.0018921152251892114,True,True,2.7230524196572112
DNASE1L1,0.015959056845438496,"[2097, 2100, 3522, 3606]",0.013397504619186214,0.016679833201667982,0.01757527687881016,True,True,1.7550978244309137
DNMT1,0.22797909738611336,"[49, 2665, 2775, 2902]",0.22596945350334527,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
DPH2,0.7049574662317348,"[580, 1737, 1988, 3844]",0.7041894424371249,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
DPH3,0.7261758180340085,"[1481, 3407, 4157, 4195]",0.7254630276284912,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
DRAP1,0.370392783923113,"[1036, 1731, 2272, 2913]",0.3687538564199177,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
DUT,0.007452145656832434,"[515, 1417, 1658, 4188]",0.0048684491311530905,0.040889591104088956,0.04215291523706802,True,True,1.3751723847974548
DYNC1H1,0.2714624549898919,"[70, 2509, 2719, 3458]",0.26956600242527956,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
DYNC1I2,0.477696275725873,"[156, 483, 1232, 3066]",0.4763366694239184,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
DYNC1LI1,0.7293244949494949,"[847, 1452, 2118, 3043]",0.7286199008496483,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
DYNC1LI2,0.49606782106782105,"[397, 908, 1122, 1829]",0.49475603764681236,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
DYNLL1,1.0,"[626, 1504, 1543, 1708]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
DYNLL2,0.14596300411661461,"[1246, 1505, 1544, 3786]",0.14373986453759072,0.0015299847001529984,0.0018921152251892114,True,True,2.7230524196572112
DYRK1A,1.0,"[124, 3452, 3998, 4036]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
EBF1,0.04368961550011381,"[1525, 2987, 2998, 3816]",0.041200248557158176,0.0054299457005429945,0.005972940270597294,True,True,2.2238118281760326
ECT2,0.19088514444662058,"[2369, 3394, 3823, 4091]",0.1887789414741178,0.0007199928000719992,0.0009558525104404128,True,True,3.0196091148822912
EFR3A,0.2614074398966325,"[1054, 1190, 2190, 3125]",0.2594848131707962,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
EFTUD2,0.7829228520017993,"[698, 2159, 2495, 2718]",0.7823577795263181,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
EGFL7,0.09148405799204595,"[1967, 2481, 2621, 2945]",0.08911910453149605,0.0023799762002379974,0.002775366677887745,True,True,2.556679630320361
EIF1AD,0.8065476190476191,"[121, 1466, 1611, 1763]",0.8060440440891282,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
EIF2AK3,0.1966995577495212,"[2218, 2297, 3031, 4023]",0.19460849024820387,0.0007199928000719992,0.0009558525104404128,True,True,3.0196091148822912
EIF2B2,0.33967680989968124,"[2250, 2420, 2565, 2754]",0.3379579257928623,3.999960000399996e-05,6.673266600667327e-05,True,True,4.175661524499467
EIF2B3,0.5719384781884782,"[223, 862, 1519, 3054]",0.5708241933085684,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
EIF2B4,0.4164177946481317,"[590, 917, 2013, 3062]",0.41489867462805596,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
EIF2B5,0.8055555555555556,"[1659, 1767, 1800, 3526]",0.8050493981613801,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
EIF2S1,0.9791666666666666,"[1502, 3176, 3272, 4090]",0.9791124355172907,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
EIF2S2,0.23952634802549067,"[134, 1705, 2575, 3414]",0.23754676273508926,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
EIF3A,0.675,"[178, 2833, 3426, 4185]",0.6741539940697353,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
EIF3B,0.5293650793650794,"[139, 181, 968, 3488]",0.52813997187632,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
EIF3L,1.0,"[558, 1247, 2046, 4118]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
EIF3M,0.6397045309959708,"[166, 2365, 3810, 3901]",0.6387666476008174,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
EIF4A1,1.0,"[21, 149, 2011, 2774]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
EIF4G1,0.5096661530656392,"[264, 531, 541, 3898]",0.5083897673969747,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
EIF5B,1.0,"[1775, 2699, 3307, 4106]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
EIF6,0.9107142857142857,"[601, 1802, 2843, 3531]",0.9104818665026746,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
ELAC2,0.31585953682467344,"[1066, 3129, 3599, 4148]",0.3140786540893493,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
ELAVL1,1.0,"[3091, 3309, 3374, 4127]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
ELOC,0.5922026471423517,"[435, 565, 830, 3068]",0.5911411118227707,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
ELOVL1,1.0,"[50, 1250, 1410, 2877]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
ELP2,0.1042786439188709,"[280, 1577, 3188, 3736]",0.10194699598314985,0.0023499765002349977,0.002775366677887745,True,True,2.556679630320361
ELP4,0.5547166037361184,"[1520, 1576, 1581, 2558]",0.5535574886780026,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
EMC1,0.5503246753246753,"[1480, 2576, 3174, 4066]",0.5491541276589245,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
EMC2,1.0,"[790, 1167, 3682, 3893]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
EMC3,0.6236111111111111,"[86, 1296, 3017, 3406]",0.6226313350123858,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
EPB41L2,0.573475638625875,"[131, 1912, 3258, 4176]",0.5723653551208755,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
EPRS,0.7069444444444444,"[258, 566, 850, 1955]",0.7061815929432229,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
ERCC3,1.0,"[726, 809, 969, 1422]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
ERCC6,0.10985470710126921,"[491, 2794, 2932, 2983]",0.10753757418868613,0.0023499765002349977,0.002775366677887745,True,True,2.556679630320361
ERN1,0.06234556703664901,"[362, 1148, 1638, 2018]",0.059904763311030715,0.003909960900390996,0.004402554399652854,True,True,2.3562952690181325
ETHE1,0.004331558705427096,"[875, 1393, 1570, 1603]",0.0017397389949268443,0.08018919810801892,0.08140911491493605,False,False,1.0893269669087973
ETS1,0.9791666666666666,"[2081, 2302, 2931, 2970]",0.9791124355172907,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
EXOC4,0.925,"[80, 243, 3069, 4080]",0.9248047678622466,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
EXOC5,0.6338662411236424,"[1311, 2547, 3274, 4021]",0.6329131601043209,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
EXOC7,0.7021284271284272,"[155, 1372, 2667, 3949]",0.7013530390757914,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
EXOSC3,0.75,"[438, 3675, 3784]",0.7494088623658975,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
EXOSC5,0.5856863858163684,"[1669, 2675, 3201, 3838]",0.5846078880484031,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
EXOSC6,0.24451223259047358,"[2854, 2911, 3580, 3874]",0.24254562603210167,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
EXOSC8,1.0,"[373, 401, 576, 3248]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
F2,0.09859253655543421,"[382, 2512, 2596, 2971]",0.09624608714109903,0.0023599764002359977,0.002775366677887745,True,True,2.556679630320361
FAM83H,1.0,"[530, 2613, 2815, 2908]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
FANCC,0.39831563825466265,"[2468, 3114, 3208, 4186]",0.39674939659871167,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
FANCG,0.025960228204220764,"[2002, 2346, 2587, 3798]",0.023424709978827323,0.00978990210097899,0.010548645859074241,True,True,1.9768032876342896
FANCM,0.13086068066810308,"[30, 211, 828, 3699]",0.1285982283038539,0.0015399846001539984,0.0018921152251892114,True,True,2.7230524196572112
FARSA,0.8707264957264957,"[161, 2886, 2905, 3079]",0.8703899844919065,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
FARSB,0.006075922204357788,"[959, 1946, 3078, 3744]",0.003488643238056405,0.05235947640523595,0.05370065151807499,False,False,1.2700204452317594
FAT1,1.0,"[272, 561, 1910, 1920]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
FAU,0.5518316569051862,"[877, 1304, 1877, 1951]",0.550665032055909,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
FBXL4,0.4010960905429488,"[1125, 3225, 3980, 4129]",0.39953708666892007,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
FBXW11,1.0,"[58, 614, 1752, 2241]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
FCGR1A,0.14827285839079785,"[1101, 2036, 3510, 3942]",0.14605573158227858,0.0015299847001529984,0.0018921152251892114,True,True,2.7230524196572112
FECH,0.029395866778474,"[141, 3286, 3507, 3597]",0.026869291847259218,0.008279917200827991,0.008960213100571697,True,True,2.047681661397938
FGF1,0.5410945084725572,"[592, 1451, 1973, 3719]",0.539899933804055,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
FGF23,0.014760981728006325,"[1008, 1313, 2313, 2742]",0.012196310798202506,0.01830981690183098,0.01925223394824875,True,True,1.7155188695265637
FGFR1OP,0.003681070986021712,"[189, 3372, 4081, 4174]",0.0010875579940809019,0.0992790072099279,0.10048360588183805,False,False,0.9979047885502917
FGFR1OP2,0.09061245845003985,"[201, 2735, 4035, 4149]",0.08824523613293193,0.0023899761002389975,0.002775366677887745,True,True,2.556679630320361
FIGLA,0.044838914630895156,"[833, 1756, 2739, 3139]",0.04235253942295579,0.005369946300536995,0.005919951813697723,True,True,2.2276818282653155
FJX1,0.02578804381160753,"[1623, 2630, 2691, 3210]",0.023252077373853323,0.00981990180098199,0.010569593228798895,True,True,1.9759417262107712
FKBP9,0.5034936843027881,"[865, 1342, 3115, 3931]",0.5022012311104997,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
FLII,0.7860810306198656,"[440, 581, 906, 2353]",0.7855241791838911,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
FOXD4L1,0.17152318297447286,"[1374, 1641, 2175, 2866]",0.16936657897357937,0.0007899921000789992,0.001032352600755977,True,True,2.986171943785948
FOXD4L5,0.29668741726242387,"[727, 1214, 3329, 3794]",0.2948566276752677,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
FOXK1,0.8506006006006006,"[84, 826, 1911, 2539]",0.8502116997456164,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
FOXL2,0.006973737566013838,"[621, 1182, 1764, 3047]",0.004388795698543975,0.04441955580444196,0.045697816403130934,True,True,1.3401045514996826
FTH1,0.17838701691469225,"[2766, 2940, 3636, 3965]",0.1762482801267765,0.0007299927000729993,0.0009640141065607814,True,True,3.0159166109553834
FTL,0.07355852361944164,"[2093, 2274, 2891, 4121]",0.07114690828694593,0.003149968500314997,0.0035994503068667943,True,True,2.443763817822266
FTSJ3,0.8292748917748918,"[820, 3806, 4030, 4152]",0.8288304780702656,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
FUNDC2,0.008711649456127147,"[302, 2577, 2716, 4044]",0.0061312315387044005,0.03369966300336997,0.03496722545727911,True,True,1.4563388262666064
FZD9,0.2706246978722877,"[1490, 2609, 2786, 3135]",0.2687260645461689,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
GABBR1,0.14369816915636227,"[460, 662, 1493, 2200]",0.14146913399639238,0.0015299847001529984,0.0018921152251892114,True,True,2.7230524196572112
GABRR3,0.3180214767743797,"[146, 360, 1368, 2530]",0.31624622177449657,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
GAK,0.8836458333333334,"[0, 564, 1608, 3912]",0.8833429523640688,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
GARS,0.8407384865084195,"[1135, 2306, 2721, 3860]",0.8403239136318755,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
GBF1,1.0,"[1092, 1584, 2710, 2914]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
GGTLC2,0.6811828638940028,"[1453, 2160, 3098, 4076]",0.6803529525468777,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
GINS1,0.6887618072112582,"[760, 2642, 3572, 3827]",0.6879516245748762,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
GINS2,0.09258324970838801,"[838, 2413, 2963, 4004]",0.09022115754848586,0.0023799762002379974,0.002775366677887745,True,True,2.556679630320361
GLB1,0.09882662285425382,"[1360, 1937, 2823, 3246]",0.09648078278883249,0.0023599764002359977,0.002775366677887745,True,True,2.556679630320361
GMPPB,1.0,"[1932, 2730, 3166, 3356]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
GNG5,0.15633785275136328,"[1231, 3005, 4099, 4146]",0.15414171989071046,0.0015299847001529984,0.0018921152251892114,True,True,2.7230524196572112
GNL2,1.0,"[632, 1728, 2389, 4075]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
GNL3,1.0,"[19, 553, 1229, 3024]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
GNL3L,1.0,"[2487, 3131, 3785, 4029]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
GNPNAT1,0.024651331115006257,"[683, 1600, 3589, 3716]",0.022112405705921795,0.01022989770102299,0.010987261372021473,True,True,1.9591105440856071
GOLGA2,0.7956349206349206,"[692, 2521, 2797, 3970]",0.7951029388838995,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
GOLGA6D,0.28056321276881024,"[688, 1726, 2498, 2882]",0.278690450342816,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
GOLGA6L1,0.2622201872201872,"[361, 1844, 2349, 3603]",0.2602996761529833,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
GOLGA8K,0.6680555555555555,"[1369, 1636, 2677, 3181]",0.6671914725754989,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
GOLT1B,0.33915907194229844,"[20, 376, 2232, 3555]",0.33743884011430336,4.999950000499995e-05,8.313870349668597e-05,True,True,4.080196752365591
GPN1,0.8756313131313131,"[3392, 3513, 3904, 3974]",0.8753075696032204,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
GPN2,0.5327418926103137,"[475, 3141, 3771, 4115]",0.5315255752878031,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
GPS1,0.6869315491764472,"[416, 979, 1675, 1899]",0.6861166022042149,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
GPX4,0.19925291404000245,"[625, 2117, 2328, 3987]",0.19716849316811227,0.0007199928000719992,0.0009558525104404128,True,True,3.0196091148822912
GPX8,0.23791280164357692,"[8, 1129, 3013, 3432]",0.2359290161383821,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
GRB2,0.8916666666666667,"[120, 432, 848, 2152]",0.8913846646899118,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
GRIA3,0.02427004781051889,"[759, 975, 1006, 3306]",0.0217301298847061,0.01059989400105999,0.011372447904674222,True,True,1.9441460439255156
GRPEL1,0.9055555555555556,"[315, 791, 1312, 3147]",0.9053097076783847,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
GTF2A1,0.8347222222222223,"[887, 2224, 3184, 3420]",0.8342919884371731,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
GTF2A2,0.6436507936507937,"[115, 333, 1387, 3265]",0.6427231827528967,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
GTF2B,0.9791666666666666,"[910, 2390, 2865, 4205]",0.9791124355172907,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
GTF2E2,0.7132936507936507,"[2005, 2139, 3737, 4117]",0.7125473268808105,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
GTF3C1,0.9666666666666667,"[1478, 1701, 2342, 3920]",0.9665798968276652,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
GTF3C4,0.6921313506815365,"[77, 2803, 3518, 3710]",0.6913299392874873,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
GTF3C6,0.16177275402947516,"[1454, 2266, 2861, 3917]",0.15959076873408906,0.0015299847001529984,0.0018921152251892114,True,True,2.7230524196572112
GTPBP4,1.0,"[2409, 3760, 3841, 4147]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
H2AFX,0.0033243807091116353,"[1661, 1864, 2585, 4071]",0.0007299392184337988,0.1128588714112859,0.11411285887141129,False,False,0.9426654141073132
HAMP,0.2543385087135087,"[562, 3517, 3973, 4144]",0.2523974808870522,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
HARS,0.20961343442012673,"[66, 814, 2687, 3240]",0.2075559829687972,0.0007099929000709993,0.0009558525104404128,True,True,3.0196091148822912
HAUS4,0.8666666666666667,"[2073, 3524, 3807, 3815]",0.8663195873106606,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
HAUS5,0.38220290878155644,"[729, 2695, 2706, 2778]",0.3805947241573378,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
HAUS6,0.3310549485203737,"[73, 1069, 2008, 3130]",0.3293136208878415,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
HBS1L,0.026575471693471707,"[840, 1074, 3226, 4017]",0.02404155500543354,0.009329906700932991,0.010063832551329659,True,True,1.997236597916148
HDAC3,0.869949494949495,"[420, 3072, 3482, 3882]",0.8696109611079361,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
HDAC4,0.28060355851607477,"[2078, 2531, 2924, 4084]",0.2787309011139003,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
