series,value
real_ntc,0.3916324031262193
real_ntc,0.2345288722587037
real_ntc,0.3959729546044199
real_ntc,0.456197907045054
real_ntc,0.4382249591218147
real_ntc,0.3715771549046062
real_ntc,0.2574320350552235
real_ntc,0.37409614589480994
real_ntc,0.27446916623087103
real_ntc,0.40219591253567083
real_ntc,0.4102059022742084
real_ntc,0.3580544955807579
real_ntc,0.43730843273212033
real_ntc,0.4384600498771041
real_ntc,0.3631342690488394
real_ntc,0.3990394654899384
real_ntc,0.41932268918572063
real_ntc,0.30823025166597406
real_ntc,0.3571922485546233
real_ntc,0.4223180732335611
real_ntc,0.32176602245369756
real_ntc,0.31259000430544104
real_ntc,0.34284572496930604
real_ntc,0.2702000264107087
real_ntc,0.4078460182632264
real_ntc,0.35200605973797033
real_ntc,0.3837927511665512
real_ntc,0.3516205575561484
real_ntc,0.4485549672876004
real_ntc,0.29612315261514005
real_ntc,0.40258050097385545
real_ntc,0.39278568841907646
real_ntc,0.5062791719413536
real_ntc,0.33481804008009725
real_ntc,0.1250847947881636
real_ntc,0.3456179985819298
real_ntc,0.43800391934589616
real_ntc,0.3634280738197664
real_ntc,0.4687725304291724
real_ntc,0.40537019125993695
real_ntc,0.40650368091483985
real_ntc,0.4084287595500119
real_ntc,0.3905890719221886
real_ntc,0.28317909175253914
real_ntc,0.3313056013918949
real_ntc,0.41262265455995933
real_ntc,0.39744381265414075
real_ntc,0.25787616377998773
real_ntc,0.41580956051337215
real_ntc,0.3634795023834509
real_ntc,0.48343062963370564
real_ntc,0.5525273012452574
real_ntc,0.48791056326030746
real_ntc,0.3724488716506471
real_ntc,0.3061256169622262
real_ntc,0.33893151660466186
real_ntc,0.25480526105782547
real_ntc,0.38933038129732356
real_ntc,0.39525052163332325
real_ntc,0.38117951758689406
real_ntc,0.3613396980167467
real_ntc,0.39114134132608674
real_ntc,0.3486209576329543
real_ntc,0.4281567522419664
real_ntc,0.3100848335102102
real_ntc,0.3809970193245822
real_ntc,0.2096310698610997
real_ntc,0.3577520744046095
real_ntc,0.5374015143806359
real_ntc,0.400713172687521
real_ntc,0.32288021266278544
real_ntc,0.4034952558514626
real_ntc,0.34888153997363847
real_ntc,0.3526038226369477
real_ntc,0.4170857528340947
real_ntc,0.29187742643831127
real_ntc,0.42167865215084993
real_ntc,0.2446709633619227
real_ntc,0.35354700306264397
real_ntc,0.43307031224156534
real_ntc,0.38442063250273684
real_ntc,0.25192453065930864
real_ntc,0.39955921307902437
real_ntc,0.35646769045144666
real_ntc,0.24560671039824367
real_ntc,0.3363967976285513
real_ntc,0.39528786667331106
real_ntc,0.35269434275510186
real_ntc,0.2436894887864779
real_ntc,0.517918370542249
real_ntc,0.29994224736755476
real_ntc,0.35599817418620944
real_ntc,0.4498582996633679
real_ntc,0.39766283454761214
real_ntc,0.27674034781635776
real_ntc,0.4963453738011207
real_ntc,0.3844115990591975
real_ntc,0.41638078645958065
real_ntc,0.3932584322188222
real_ntc,0.4544163929187705
real_ntc,0.32760675174588405
real_ntc,0.4307501952317957
real_ntc,0.3792352448273646
real_ntc,0.4508134947028405
real_ntc,0.37659375616166696
real_ntc,0.2193423677584439
real_ntc,0.44326286758262434
real_ntc,0.37725936995184184
real_ntc,0.3719656741901522
real_ntc,0.3113885793613265
real_ntc,0.38444383992956016
real_ntc,0.3375502502140401
real_ntc,0.32093234068754756
real_ntc,0.21212704769716428
real_ntc,0.24330601741057906
real_ntc,0.3060305894772602
real_ntc,0.26456429783786467
real_ntc,0.386584861131519
real_ntc,0.3018600430254268
real_ntc,0.43199105218095424
real_ntc,0.28733367464183635
real_ntc,0.27377032224331593
real_ntc,0.4603491937915853
real_ntc,0.335084959713283
real_ntc,0.39706757489003847
real_ntc,0.4203465811607814
real_ntc,0.37112441536762847
real_ntc,0.4094589643234133
real_ntc,0.3749306473500075
real_ntc,0.3349060658865207
real_ntc,0.44787750336623816
real_ntc,0.3902095449766626
real_ntc,0.32794788540299524
real_ntc,0.31000234360261003
real_ntc,0.47415550371092996
real_ntc,0.5221876160810833
