series,value
real_ntc,0.8463263933011231
real_ntc,0.8279830268283699
real_ntc,0.6630495053176778
real_ntc,0.7340978748902918
real_ntc,0.8814644047312205
real_ntc,0.8400887136083255
real_ntc,0.6486381786047651
real_ntc,0.8714784534180904
real_ntc,0.7061266013418697
real_ntc,0.8518495190135816
real_ntc,0.7088030082399073
real_ntc,0.7812393387173131
real_ntc,0.7673723015824443
real_ntc,0.8127731241766115
real_ntc,0.7613995363389715
real_ntc,0.80376294481275
real_ntc,0.8470222055391508
real_ntc,0.8313066551061294
real_ntc,0.891367207293815
real_ntc,0.8037332016695893
real_ntc,0.7783092998721324
real_ntc,0.9475730564096585
real_ntc,0.7755394285779897
real_ntc,0.6742996383492429
real_ntc,0.6395820362654295
real_ntc,0.9099083650525731
real_ntc,0.9515380773381641
real_ntc,0.9008622779020089
real_ntc,0.8798009934024412
real_ntc,0.707989708405298
real_ntc,0.7887712943278076
real_ntc,0.763164386105456
real_ntc,0.6960018030854931
real_ntc,0.8293699803475777
real_ntc,0.84489251273333
real_ntc,0.788308433785523
real_ntc,0.830714880822201
real_ntc,0.4984055250089827
real_ntc,0.7391782445339179
real_ntc,0.8239567935645372
real_ntc,0.7412028453058417
real_ntc,0.8582790947556058
real_ntc,0.8309405039088711
real_ntc,0.761553370427869
real_ntc,0.6672515808947708
real_ntc,0.6558378138815844
real_ntc,0.7828704340172051
real_ntc,0.8150529398324744
real_ntc,0.6587860630796648
real_ntc,0.8205825630118464
real_ntc,0.8043863575682375
real_ntc,0.8815205628198113
real_ntc,0.4519482573459097
real_ntc,0.8510439001139649
real_ntc,0.7173465400748679
real_ntc,0.8431846681006364
real_ntc,0.7033944591064595
real_ntc,0.6831115517102536
real_ntc,0.7800304073759842
real_ntc,0.7484285467860247
real_ntc,0.7841787134784284
real_ntc,0.8637123366788758
real_ntc,0.5635434644901546
real_ntc,0.8701677018487983
real_ntc,0.671709009247967
real_ntc,0.6446753490959232
real_ntc,0.8415170257608183
real_ntc,0.7860793133580141
real_ntc,0.6826387582488792
real_ntc,0.8484641727804656
real_ntc,0.7536242890650797
real_ntc,0.7367640511187327
real_ntc,0.7969730990186821
real_ntc,0.8549147048043381
real_ntc,0.873257880535331
real_ntc,0.7330192664663792
real_ntc,0.7979227408436319
real_ntc,0.7714175658559606
real_ntc,0.7661383116342201
real_ntc,0.7916405169656429
real_ntc,0.509912444222557
real_ntc,0.9260863797833999
real_ntc,0.8242135939097235
real_ntc,0.6395909101209338
real_ntc,0.6106861598646234
real_ntc,0.654228645242072
real_ntc,0.6283957189206997
real_ntc,0.5257535382392265
real_ntc,0.6403060023225562
real_ntc,0.8338432039804188
real_ntc,0.806124326713928
real_ntc,0.6999621460459294
real_ntc,0.7306391160062067
real_ntc,0.8264656952419096
real_ntc,0.8085386613367772
real_ntc,0.794919690537365
real_ntc,0.7279643986140366
real_ntc,0.3897732266110648
real_ko,0.7617590543161341
real_ko,0.7477249115293431
real_ko,0.8953399592922079
real_ko,0.9685713043339582
real_ko,0.9388113834065707
real_ko,0.9654361459121944
real_ko,0.9601225208519133
real_ko,0.9727944649975916
real_ko,0.8402398654210608
real_ko,0.9883868076382485
real_ko,0.9507605295445531
real_ko,0.9742381373693081
real_ko,0.9739867920976295
real_ko,0.9870596475266624
real_ko,0.9754667620141055
real_ko,0.942793306106824
real_ko,0.9771751556910185
real_ko,0.9831839542130192
real_ko,0.9325859370540663
real_ko,0.9569729952259612
real_ko,0.8716976843230216
real_ko,0.8685966199903784
real_ko,0.9616197022289832
real_ko,0.9817090195751197
real_ko,0.9784879511476917
real_ko,0.9645313382360906
real_ko,0.947940085712331
real_ko,0.9662189473555625
real_ko,0.9528420110312142
real_ko,0.9591131934390716
real_ko,0.978286510700656
real_ko,0.978302002844557
real_ko,0.9211585327165377
real_ko,0.9536263775654324
real_ko,0.9405629066152619
real_ko,0.9883234308154967
real_ko,0.9703920519171334
real_ko,0.9599262807740101
real_ko,0.9659855651172672
real_ko,0.9953008594689872
real_ko,0.8942117705664461
real_ko,0.9465325258459242
real_ko,0.8705650473907922
real_ko,0.9315421447745308
real_ko,0.8379207156547136
real_ko,0.9744336127475881
real_ko,0.9813111037744591
real_ko,0.9746785027589882
real_ko,0.9318980535285465
real_ko,0.8244403622663822
real_ko,0.9689901252606107
real_ko,0.9791441707571601
real_ko,0.9594505797259701
real_ko,0.9717563437380288
real_ko,0.9577888242789288
real_ko,0.9618726074704733
real_ko,0.9633192238867168
real_ko,0.984146590804605
real_ko,0.9414867785672568
real_ko,0.9597357605288306
real_ko,0.9391525478884812
real_ko,0.8958916320719208
real_ko,0.9563959184790757
real_ko,0.9742230293199308
real_ko,0.8865936929937592
real_ko,0.9532865388043407
real_ko,0.9839858801274646
real_ko,0.9801757951160779
real_ko,0.8854629817883817
real_ko,0.969960920373458
real_ko,0.8373989557874921
real_ko,0.8316196213184966
real_ko,0.9794493896794695
real_ko,0.9766562953920672
real_ko,0.9609150073669805
real_ko,0.9138214876767997
real_ko,0.9883968839362136
real_ko,0.962090793425125
real_ko,0.9182940217059858
real_ko,0.9714102208515937
real_ko,0.9834660747950043
real_ko,0.9773155289501154
real_ko,0.9617499658859758
real_ko,0.9861376077129044
real_ko,0.9572640653160516
real_ko,0.9519323735993441
real_ko,0.8309333361518253
real_ko,0.8931941851238203
real_ko,0.9778964954141436
real_ko,0.9328641281995688
real_ko,0.9754829149826508
real_ko,0.8311432907254149
real_ko,0.9628388470638317
gen_alpha0,0.8676701432890886
gen_alpha0,0.8432618246070861
gen_alpha0,0.8333433691544728
gen_alpha0,0.8390719770124471
gen_alpha0,0.8241807356901707
gen_alpha0,0.7974795099858663
gen_alpha0,0.629834824908314
gen_alpha0,0.8570507393336589
gen_alpha0,0.6441947215803372
gen_alpha0,0.42053658813333505
gen_alpha0,0.5811409725674527
gen_alpha0,0.7994214832099157
gen_alpha0,0.6912885926802094
gen_alpha0,0.5394930715873661
gen_alpha0,0.8339634100690191
