group,well,area,circularity
siCCT3,B4,1252.0,0.7411418442113801
siCCT3,B4,768.0,0.6786794583134811
siCCT3,B4,21.0,0.4495317695165189
siCCT3,B4,1425.0,0.7630876472575915
siCCT3,B4,28.0,0.3871418352236129
siCCT3,B4,17.0,0.4283232769154293
siCCT3,B4,1448.0,0.3284955777841865
siCCT3,B4,328.0,0.3880325484365646
siCCT3,B4,3713.0,0.2523791880483186
siCCT3,B4,105.0,0.2871749907480674
siCCT3,B4,198.0,0.6273680385349372
siCCT3,B4,757.0,0.7914461348517314
siCCT3,B4,43.0,0.5084810481174858
siCCT3,B4,1113.0,0.7625288650131833
siCCT3,B4,1221.0,0.6844768531345093
siCCT3,B4,18.0,0.40360316865486434
siCCT3,B4,94.0,0.5776401985876131
siCCT3,B4,22.0,0.4418293577387954
siCCT3,B4,15.0,0.5979306202294286
siCCT3,B4,97.0,0.8458375232539027
siCCT3,B4,26.0,0.5944794184627946
siCCT3,B4,1802.0,0.8342288335242399
siCCT3,B4,196.0,0.857599012162211
siCCT3,B4,236.0,0.633244825529105
siCCT3,B4,870.0,0.5179971234392323
siCCT3,B4,1787.0,0.6499180831483532
siCCT3,B4,90.0,0.4928737844946175
siCCT3,B4,1141.0,0.37494256587078273
siCCT3,B4,1390.0,0.12023566073864557
siCCT3,B4,51.0,0.21062273086983183
siCCT3,B4,15.0,0.40598549565035313
siCCT3,B4,23.0,0.7078618624338928
siCCT3,B4,32.0,0.40557125723470694
siCCT3,B4,20.0,0.5039097375475639
siCCT3,B4,2934.0,0.6211663737312793
siCCT3,B4,63.0,0.32647998319194593
siCCT3,B4,21.0,0.5988513095106222
siCCT3,B4,465.0,0.6353641819947644
siCCT3,B4,1030.0,0.836633068785642
siCCT3,B4,93.0,0.5316017876638451
siCCT3,B4,306.0,0.70606969346741
siCCT3,B4,1250.0,0.7265250545544227
siCCT3,B4,223.0,0.7568210288938002
siCCT3,B4,622.0,0.4726678244056699
siCCT3,B4,105.0,0.651851419118792
siCCT3,B4,32.0,0.5552873093319456
siCCT3,B4,2737.0,0.6452642589512688
siCCT3,B4,43.0,0.46280529185591046
siCCT3,B4,19.0,0.4467399289902932
siCCT3,B4,41.0,0.754882260878757
siCCT3,B4,210.0,0.21554444356072625
siCCT3,B4,75.0,0.3160716064571389
siCCT3,B4,23.0,0.3352496741968145
siCCT3,B4,52.0,0.39557963900175036
siCCT3,B4,417.0,0.1496475788668315
siCCT3,B4,21.0,0.3440326419435985
siCCT3,B4,1259.0,0.347144090830335
siCCT3,B4,15.0,0.719628916362624
siCCT3,B4,15.0,0.6995999639827412
siCCT3,B4,15.0,0.771680014350743
siCCT3,B4,1434.0,0.6442368978115348
siCCT3,B4,27.0,0.6945120129156689
siCCT3,B4,2085.0,0.6041252919935436
siCCT3,B4,228.0,0.6788147118099898
siCCT3,B4,368.0,0.6683287414819111
siCCT3,B4,18.0,0.5133011224376761
siCCT3,B4,34.0,0.44653165512223164
siCCT3,B4,18.0,0.38531294529987337
siCCT3,B4,1104.0,0.7833835811723787
siCCT3,B4,16.0,0.7994194525567728
siCCT3,B4,231.0,0.7864325729998607
siCCT3,B4,294.0,0.7420479109165474
siCCT3,B4,302.0,0.7764938840326608
siCCT3,B4,887.0,0.7457569237177655
siCCT3,B4,4145.0,0.38859566301811743
siCCT3,B4,24.0,0.9566889923670858
siCCT3,B4,389.0,0.2801228815819935
siCCT3,B4,19.0,0.5254067763749033
siCCT3,B4,71.0,0.4215331752823255
siCCT3,B4,41.0,0.3472835043703839
siCCT3,B4,353.0,0.7430621227637059
siCCT3,B4,2345.0,0.4357698134370831
siCCT3,B4,258.0,0.6427754167466357
siCCT3,B4,124.0,0.8840185997537755
siCCT3,B4,249.0,0.7018866888961138
siCCT3,B4,931.0,0.7618443786653679
siCCT3,B4,1223.0,0.7076971162604168
siCCT3,B4,474.0,0.7121150710241235
siCCT3,B4,523.0,0.7194870590536073
siCCT3,B4,139.0,0.6209993170209254
siCCT3,B4,264.0,0.8488480157858174
siCCT3,B4,25.0,0.59969076363552
siCCT3,B4,242.0,0.2377381843034426
siCCT3,B4,1344.0,0.11852035007317781
siCCT3,B4,18.0,0.6202977348699057
siCCT3,B4,17.0,0.5232022461467905
siCCT3,B4,16.0,0.38380208872673277
siCCT3,B4,1800.0,0.8655919513457929
siCCT3,B4,591.0,0.5680130604030261
siCCT3,B4,314.0,0.6088823967807785
siCCT3,B4,3925.0,0.5351154182352007
siCCT3,B4,26.0,0.5672839816418095
siCCT3,B4,18.0,0.8993468841263694
siCCT3,B4,22.0,0.4050587741300647
siCCT3,B4,22.0,0.8245747999988395
siCCT3,B4,23.0,0.4705268718932188
siCCT3,B4,868.0,0.17732336331903806
siCCT3,B4,104.0,0.655082658811833
siCCT3,B4,33.0,0.3393946777891101
siCCT3,B4,15.0,0.5979306202294286
siCCT3,B4,431.0,0.7914746307186475
siCCT3,B4,939.0,0.8271458675136671
siCCT3,B4,17.0,0.7418328990700586
siCCT3,B4,57.0,0.6134860845531837
siCCT3,B4,1073.0,0.6225076027121142
siCCT3,B4,2263.0,0.6530598898769482
siCCT3,B4,1464.0,0.7518626274768713
siCCT3,B4,144.0,0.5093466995575435
siCCT3,B4,817.0,0.5957467816485627
siCCT3,B4,1021.0,0.7594835174768048
siCCT3,B4,569.0,0.20469834311817567
siCCT3,B4,138.0,0.26332420329963807
siCCT3,B4,1005.0,0.7106754255109318
siCCT3,B4,74.0,0.556621567912512
siCCT3,B4,1256.0,0.7168792682589289
siCCT3,B4,70.0,0.5101625476908049
siCCT3,B4,1088.0,0.6951700109454414
siCCT3,B4,39.0,0.8348447148163926
siCCT3,B4,510.0,0.6823250073018593
siCCT3,B4,16.0,0.38380208872673277
siCCT3,B4,3974.0,0.3514797542696057
siCCT3,B4,549.0,0.8272273775623967
siCCT3,B4,1882.0,0.6885772264843503
siCCT3,B4,81.0,0.6860966793658805
siCCT3,B4,19.0,0.7121327818171799
siCCT3,B4,920.0,0.6052297323831431
siCCT3,B4,1631.0,0.4746745288048668
siCCT3,B4,18.0,0.6202977348699057
siCCT3,B4,2563.0,0.6331027646609426
siCCT3,B4,1720.0,0.47383255828432785
siCCT3,B4,876.0,0.8133512078034638
siCCT3,B4,2191.0,0.8701855779230688
siCCT3,B4,571.0,0.5744840689270472
siCCT3,B4,1083.0,0.8783368723976246
siCCT3,B4,17.0,0.5858367495993555
siCCT3,B4,19.0,0.7573787856239429
siCCT3,B4,464.0,0.7253762152269729
siCCT3,B4,1082.0,0.633657623294563
siCCT3,B4,1096.0,0.7804025796801978
siCCT3,B4,1031.0,0.6425095836322113
siCCT3,B4,1808.0,0.8046842031368254
siCCT3,B4,1448.0,0.6137176652169565
siCCT3,B4,129.0,0.7927189959340646
siCCT3,B4,1210.0,0.8374980390810449
siCCT3,B4,612.0,0.6835460108215942
siCCT3,B4,524.0,0.5791776246086423
siCCT3,B4,137.0,0.48240310642050355
siCCT3,B4,1716.0,0.5452454056542511
siCCT3,B4,20.0,0.7311275537118389
siCCT3,B4,414.0,0.5602902699400776
siCCT3,B4,121.0,0.41825144698265326
siCCT3,B4,1222.0,0.659151772397115
siCCT3,B4,244.0,0.639937791732035
siCCT3,B4,1545.0,0.6399422100618162
siCCT3,B4,2327.0,0.4230289177427972
siCCT3,B4,709.0,0.5518452396151426
siCCT3,B4,673.0,0.37382105496334556
siCCT3,B4,406.0,0.13304816716541953
siCCT3,B4,20.0,0.35306495690148876
siCCT3,B4,32.0,0.420265087173865
siCCT3,B4,47.0,0.3441151732748956
siCCT3,B4,245.0,0.690611400721076
siCCT3,B4,672.0,0.7571139384397377
siCCT3,B4,29.0,0.4492516881827754
siCCT3,B4,51.0,0.6241679376614594
siCCT3,B4,108.0,0.5078560987052638
siCCT3,B4,2153.0,0.7952697878168277
siCCT3,B4,1532.0,0.7214118767208196
siCCT3,B4,1260.0,0.5555807340872235
siCCT3,B4,17.0,0.874570682930842
siCCT3,B4,583.0,0.7223547834700583
siCCT3,B4,754.0,0.5429631175136841
siCCT3,B4,23.0,0.6225110933305416
siCCT3,B4,913.0,0.5118160253167954
siCCT3,B4,1447.0,0.8620106490053265
siCCT3,B4,1265.0,0.8428986844432583
siCCT3,B4,661.0,0.6256163812313918
siCCT3,B4,57.0,0.46370529201405614
siCCT3,B4,22.0,0.5543007113023202
siCCT3,B4,1658.0,0.7650595903051283
siCCT3,B4,294.0,0.7964268695232206
siCCT3,B4,618.0,0.6801380495283945
siCCT3,B4,887.0,0.7178215483787002
siCCT3,B4,2005.0,0.7110622707161003
siCCT3,B4,943.0,0.8477018544541075
siCCT3,B4,160.0,0.8448688349238251
siCCT3,B4,507.0,0.8466978670802551
siCCT3,B4,728.0,0.6001761354997706
siCCT3,B4,1275.0,0.6198632315798295
siCCT3,B4,2136.0,0.47593843619948617
siCCT3,B4,413.0,0.6860728126910519
siCCT3,B4,202.0,0.2992028863016467
siCCT3,B4,1014.0,0.09119688924509231
siCCT3,B4,20.0,0.7496134545443999
siCCT3,B4,148.0,0.2724096641579284
siCCT3,B4,130.0,0.22039584662487385
siCCT3,B4,33.0,0.3000461212072698
siCCT3,B4,40.0,0.5615975533558303
siCCT3,B4,2517.0,0.60084931355186
siCCT3,B4,97.0,0.7101951448439336
siCCT3,B4,153.0,0.506104870429615
siCCT3,B4,2316.0,0.7571844118566194
siCCT3,B4,88.0,0.5718346411894095
siCCT3,B4,15.0,0.4616490407177562
siCCT3,B4,760.0,0.6653977138134965
siCCT3,B4,2639.0,0.5526119314800851
siCCT3,B4,17.0,0.3639066705609917
siCCT3,B4,16.0,0.4924256434322733
siCCT3,B4,555.0,0.5084202056487168
siCCT3,B4,17.0,0.7418328990700586
siCCT3,B4,16.0,0.4031277900380511
siCCT3,B4,16.0,0.3587583721376572
siCCT3,B4,17.0,0.5531922781922074
siCCT3,B4,417.0,0.5377317150942321
siCCT3,B4,363.0,0.41150802873288056
siCCT3,B4,449.0,0.7694146487175942
siCCT3,B4,315.0,0.8024335761660465
siCCT3,B4,15.0,0.6995999639827412
siCCT3,B4,1211.0,0.7368767321271379
siCCT3,B4,46.0,0.2461721594971413
siCCT3,B4,32.0,0.3334848542614904
siCCT3,B4,318.0,0.6467468546511836
siCCT3,B4,15.0,0.4616490407177562
siCCT3,B4,25.0,0.5114422520578465
siCCT3,B4,61.0,0.30626807752348323
siCCT3,B4,32.0,0.4521536199706177
siCCT3,B4,1614.0,0.8544444756917678
siCCT3,B4,158.0,0.5362229711444862
siCCT3,B4,763.0,0.7333231219754804
siCCT3,B4,647.0,0.7722975008505909
siCCT3,B4,588.0,0.8128150489952046
siCCT3,B4,229.0,0.6410851661021782
siCCT3,B4,770.0,0.6628686232920413
siCCT3,B4,81.0,0.6333824718966934
siCCT3,B4,1175.0,0.7678629597886911
siCCT3,B4,79.0,0.6426792643703586
siCCT3,B4,22.0,0.4709380442554007
siCCT3,B4,19.0,0.5418178514619912
siCCT3,B4,211.0,0.6006100192305724
siCCT3,B4,426.0,0.5084988181798328
siCCT3,B4,3060.0,0.5857731207906445
siCCT3,B4,18.0,0.7175167442753143
siCCT3,B4,106.0,0.6513815005349679
siCCT3,B4,22.0,0.4932927616892786
siCCT3,B4,944.0,0.7310078374161671
siCCT3,B4,171.0,0.6786021823493944
siCCT3,B4,551.0,0.7239613889217953
siCCT3,B4,721.0,0.8385694183758982
siCCT3,B4,15.0,0.5622100909082999
siCCT3,B4,3088.0,0.517716169678702
siCCT3,B4,726.0,0.6415641754369626
siCCT3,B4,38.0,0.7631597997306466
siCCT3,B4,18.0,0.31234911149921946
siCCT3,B4,468.0,0.7832871144986049
siCCT3,B4,20.0,0.4363722935706226
siCCT3,B4,36.0,0.3139190807952629
siCCT3,B4,28.0,0.34268043636315415
siCCT3,B4,16.0,0.884895623368258
siCCT3,B4,18.0,0.4535187637928075
siCCT3,B4,865.0,0.8018239025339732
siCCT3,B4,346.0,0.9135144277613857
siCCT3,B4,1199.0,0.8175162187362134
siCCT3,B4,895.0,0.7663446356519705
siCCT3,B4,183.0,0.7843762813639241
siCCT3,B4,20.0,0.6017530463919049
siCCT3,B4,68.0,0.8041095644648615
siCCT3,B4,191.0,0.8791616574868452
siCCT3,B4,22.0,0.5543007113023202
siCCT3,B4,1216.0,0.8251479545752332
siCCT3,B4,498.0,0.7595916320340876
siCCT3,B4,591.0,0.798255190761307
siCCT3,B4,675.0,0.7104347491012769
siCCT3,B4,456.0,0.7346787550711004
siCCT3,B4,1090.0,0.8514742152382349
siCCT3,B4,16.0,0.7462399615815907
siCCT3,B4,180.0,0.7027794465698699
siCCT3,B4,370.0,0.8065976381544948
siCCT3,B4,431.0,0.881718846717464
siCCT3,B4,258.0,0.661557738115121
siCCT3,B4,28.0,0.35487485008036856
siCCT3,B4,1672.0,0.773675120986566
siCCT3,B4,1936.0,0.6030115230528836
siCCT3,B4,367.0,0.7402627015123665
siCCT3,B4,476.0,0.7907279875083311
siCCT3,B4,446.0,0.7148386240193131
siCCT3,B4,75.0,0.5836872334041864
siCCT3,B4,308.0,0.7325702910639567
siCCT3,B4,19.0,0.5716653940723095
siCCT3,B4,26.0,0.416112241473
siCCT3,B4,1121.0,0.7409432786457538
siCCT3,B4,1181.0,0.7595672334871958
siCCT3,B4,317.0,0.8587323729212957
siCCT3,B4,1750.0,0.751726028105968
siCCT3,B4,1313.0,0.7531112720864804
siCCT3,B4,22.0,0.5172778125150762
siCCT3,B4,109.0,0.5833209866345305
siCCT3,B4,31.0,0.7810600931987239
siCCT3,B4,534.0,0.7432320184275005
siCCT3,B4,168.0,0.4507844520715665
siCCT3,B4,1022.0,0.8125235065886045
siCCT3,B4,59.0,0.25595274414519364
siCCT3,B4,492.0,0.711488603693959
siCCT3,B4,678.0,0.800610626815806
siCCT3,B4,41.0,0.3727845748332746
siCCT3,B4,18.0,0.7175167442753143
siCCT3,B4,220.0,0.6412999669841795
siCCT3,B4,17.0,0.5531922781922075
siCCT3,B4,21.0,0.5037402414538368
siCCT3,B4,1100.0,0.5110123837677857
siCCT3,B4,1534.0,0.7264397217474701
siCCT3,B4,761.0,0.5953638243726221
siCCT3,B4,16.0,0.4562676643890454
siCCT3,B4,298.0,0.4696808791784271
siCCT3,B4,1477.0,0.12367607222125931
siCCT3,B4,127.0,0.38080363490855523
siCCT3,B4,16.0,0.8231253486407926
siCCT3,B4,23.0,0.74843661167181
siCCT3,B4,29.0,0.5032291240820757
siCCT3,B4,17.0,0.7418328990700586
siCCT3,B4,972.0,0.7013773371729884
siCCT3,B4,1020.0,0.8067528869937277
siCCT3,B4,674.0,0.7527941361009062
siCCT3,B4,47.0,0.6044826779080821
siCCT3,B4,1034.0,0.1792258858549162
siCCT3,B4,29.0,0.8925214787209954
siCCT3,B4,129.0,0.8507991371370374
siCCT3,B4,662.0,0.8839456231636376
siCCT3,B4,16.0,0.43305119536037673
siCCT3,B4,30.0,0.39992465000715155
siCCT3,B4,378.0,0.9453245956644993
siCCT3,B4,800.0,0.8129406951571924
siCCT3,B4,466.0,0.6607802701170045
siCCT3,B4,160.0,0.8562509895552741
siCCT3,B4,1743.0,0.7556429167139805
siCCT3,B4,104.0,0.8001916705774442
siCCT3,B4,563.0,0.7912384514751852
siCCT3,B4,1266.0,0.7414145573853205
siCCT3,B4,391.0,0.5903860110911647
siCCT3,B4,1565.0,0.4369891776698508
siCCT3,B4,1531.0,0.6951163744625037
siCCT3,B4,404.0,0.6206559580569033
siCCT3,B4,161.0,0.41555911395784845
siCCT3,B4,565.0,0.6542324397838266
siCCT3,B4,92.0,0.7700448982894215
siCCT3,B4,1301.0,0.44960560320695614
siCCT3,B4,829.0,0.5862188335806592
siCCT3,B4,2497.0,0.38641108162288185
siCCT3,B4,3044.0,0.5070718568073674
siCCT3,B4,135.0,0.5786382403504359
siCCT3,B4,341.0,0.6798701773209248
siCCT3,B4,103.0,0.5438843124822123
siCCT3,B4,15.0,0.9232980814355124
siCCT3,B4,136.0,0.7114133334196906
siCCT3,B4,79.0,0.8080787582513975
siCCT3,B4,811.0,0.5342595723526358
siCCT3,B4,950.0,0.5648878056093823
siCCT3,B4,632.0,0.6039767509503098
siCCT3,B4,742.0,0.6770635266924343
siCCT3,B4,115.0,0.731889617317228
siCCT3,B4,411.0,0.7135218825592244
siCCT3,B4,16.0,0.5996907636355199
siCCT3,B4,2421.0,0.722462229350572
siCCT3,B4,21.0,0.9163818164983076
siCCT3,B4,646.0,0.7916583340879457
siCCT3,B4,235.0,0.783185772930672
siCCT3,B4,207.0,0.7543117669428326
siCCT3,B4,39.0,0.5392332704900322
siCCT3,B4,962.0,0.6187160699531603
siCCT3,B4,394.0,0.7640116698459447
siCCT3,B4,247.0,0.5065314766441971
siCCT3,B4,366.0,0.7978776636879598
siCCT3,B4,1166.0,0.60058468604442
siCCT3,B4,642.0,0.5994339626418568
siCCT3,B4,838.0,0.7462856775758809
siCCT3,B4,2420.0,0.6395454921986925
siCCT3,B4,57.0,0.7224238019493217
siCCT3,B4,586.0,0.6785490437403937
siCCT3,B4,1689.0,0.6337079311629631
siCCT3,B4,164.0,0.4897056324166518
siCCT3,B4,230.0,0.5505283317036298
siCCT3,B4,15.0,0.4616490407177562
siCCT3,B4,1171.0,0.6424129678313614
siCCT3,B4,43.0,0.688185630128423
siCCT3,B4,86.0,0.38757023039177046
siCCT3,B4,29.0,0.6377943444345915
siCCT3,B4,272.0,0.21170931618521688
siCCT3,B4,24.0,0.6844014965835679
siCCT3,B4,267.0,0.2938460505244035
siCCT3,B4,46.0,0.40111882546061367
siCCT3,B4,51.0,0.31023618188196467
siCCT3,B4,23.0,0.6920160033506906
siCCT3,B4,281.0,0.7975753127153562
siCCT3,B4,1030.0,0.8504625311432099
siCCT3,B4,16.0,0.5086728224669449
siCCT3,B4,48.0,0.3023458425285383
siCCT3,B4,1092.0,0.8054003562734133
siCCT3,B4,15.0,0.4881108336990066
siCCT3,B4,550.0,0.6506643342686297
siCCT3,B4,1681.0,0.7853072148110322
siCCT3,B4,524.0,0.8050092129252905
siCCT3,B4,15.0,0.7494557367719746
siCCT3,B4,27.0,0.6802781456892112
siCCT3,B4,1562.0,0.5804578871381603
siCCT3,B4,789.0,0.6818189910523004
siCCT3,B4,15.0,0.4616490407177562
siCCT3,B4,22.0,0.32067360140564866
siCCT3,B4,301.0,0.5436383595525648
siCCT3,B4,752.0,0.6209202169123242
siCCT3,B4,28.0,0.3677319512771319
siCCT3,B4,798.0,0.8279467636351989
siCCT3,B4,716.0,0.5746684548780814
siCCT3,B4,15.0,0.4277509353647301
siCCT3,B4,333.0,0.46933387028595586
siCCT3,B4,177.0,0.46602987874578816
siCCT3,B4,680.0,0.8339745327364496
siCCT3,B4,907.0,0.7433476952450939
siCCT3,B4,1157.0,0.7926737617432642
siCCT3,B4,287.0,0.6740622755948599
siCCT3,B4,1072.0,0.8259037968049837
siCCT3,B4,368.0,0.5528657091495305
siCCT3,B4,1473.0,0.6156592970786449
siCCT3,B4,877.0,0.6150264270060354
siCCT3,B4,40.0,0.8033261049796281
siCCT3,B4,81.0,0.6779743126243817
siCCT3,B4,334.0,0.5194766798011278
siCCT3,B4,200.0,0.7872372599496864
siCCT3,B4,751.0,0.7838100669347593
siCCT3,B4,308.0,0.6772292683527997
siCCT3,B4,22.0,0.8042403090830227
siCCT3,B4,172.0,0.7525868882239813
siCCT3,B4,22.0,0.5543007113023202
siCCT3,B4,15.0,0.829589646907742
siCCT3,B4,20.0,0.47975261090841603
siCCT3,B4,22.0,0.4050587741300647
siCCT3,B4,33.0,0.47356105122170755
siCCT3,B4,833.0,0.6294339602290887
siCCT3,B4,980.0,0.5018189912359377
siCCT3,B4,616.0,0.691007578419642
siCCT3,B4,740.0,0.6384659746118423
siCCT3,B4,102.0,0.8068258247997743
siCCT3,B4,30.0,0.32727922017796696
siCCT3,B4,2745.0,0.6687130542139735
siCCT3,B4,530.0,0.5332338993543521
siCCT3,B4,15.0,0.5169147790582548
siCCT3,B4,876.0,0.8556434863065078
siCCT3,B4,43.0,0.7461673219148018
siCCT3,B4,16.0,0.8848956233682581
siCCT3,B4,471.0,0.8114680585070398
siCCT3,B4,287.0,0.9228006838277634
siCCT3,B4,924.0,0.6148290321055347
siCCT3,B4,2067.0,0.7833902053903196
siCCT3,B4,332.0,0.7708608267208218
siCCT3,B4,1114.0,0.8405214835970053
siCCT3,B4,1206.0,0.5352862163400229
siCCT3,B4,569.0,0.6149271375616833
siCCT3,B4,846.0,0.8632525575889538
siCCT3,B4,2616.0,0.7606441048791084
siCCT3,B4,15.0,0.48811083369900643
siCCT3,B4,27.0,0.393553965361478
siCCT3,B4,508.0,0.7804287789428389
siCCT3,B4,749.0,0.722772841146893
siCCT3,B4,227.0,0.7762543129105977
siCCT3,B4,1231.0,0.5766988093831205
siCCT3,B4,251.0,0.6335170940137871
siCCT3,B4,2293.0,0.6303263783688875
siCCT3,B4,180.0,0.5954174946230765
siCCT3,B4,95.0,0.6046044664794492
siCCT3,B4,1461.0,0.5337672477292176
siCCT3,B4,83.0,0.7546614563698003
siCCT3,B4,30.0,0.414794823453871
siCCT3,B4,15.0,0.5169147790582548
siCCT3,B4,15.0,0.5622100909082999
siCCT3,B4,1943.0,0.8909891942142799
siCCT3,B4,1315.0,0.8205966224565128
siCCT3,B4,32.0,0.39163478441503335
siCCT3,B4,23.0,0.5407904403566706
siCCT3,B4,34.0,0.31858571818137
siCCT3,B4,1457.0,0.3139213206332605
siCCT3,B4,1668.0,0.6519006072190683
siCCT3,B4,3055.0,0.5468917146058021
siCCT3,B4,158.0,0.8652673105572174
siCCT3,B4,20.0,0.6508144449320088
siCCT3,B4,52.0,0.6829307666575308
siCCT3,B4,37.0,0.9056554389597649
siCCT3,B4,26.0,0.8662199919179734
siCCT3,B4,19.0,0.8520511338269356
siCCT3,B4,90.0,0.8183076032925545
siCCT3,B4,72.0,0.8231253486407925
siCCT3,B4,571.0,0.38987299455499647
siCCT3,B4,1250.0,0.5152611053397755
siCCT3,B4,180.0,0.6814580854562816
siCCT3,B4,1047.0,0.7554959588684347
siCCT3,B4,303.0,0.7053525628055141
siCCT3,B4,247.0,0.7746022293050814
siCCT3,B4,251.0,0.724467949096379
siCCT3,B4,189.0,0.735445914089275
siCCT3,B4,1408.0,0.706736655733311
siCCT3,B4,920.0,0.8179984234084616
siCCT3,B4,943.0,0.6513912204659653
siCCT3,B4,448.0,0.7578395918806593
siCCT3,B4,851.0,0.7154894499253872
siCCT3,B4,95.0,0.677272314327489
siCCT3,B4,1288.0,0.573899171614346
siCCT3,B4,880.0,0.6789935189533576
siCCT3,B4,292.0,0.6945146915281669
siCCT3,B4,259.0,0.7180796723675659
siCCT3,B4,670.0,0.6848389045234178
siCCT3,B4,83.0,0.6673847298988151
siCCT3,B4,489.0,0.6542292717070766
siCCT3,B4,926.0,0.5365296884023615
siCCT3,B4,1091.0,0.6638583936834911
siCCT3,B4,459.0,0.6881451512717591
siCCT3,B4,1135.0,0.6875154906603375
siCCT3,B4,249.0,0.6147085657173698
siCCT3,B4,65.0,0.528786736507257
siCCT3,B4,140.0,0.6200761987564445
siCCT3,B4,995.0,0.5577841677877452
siCCT3,B4,176.0,0.2856608810508732
siCCT3,B4,153.0,0.6980895265152395
siCCT3,B4,625.0,0.410360917983853
siCCT3,B4,28.0,0.401809376794176
siCCT3,B4,437.0,0.8024928390349164
siCCT3,B4,2360.0,0.436690040523751
siCCT3,B4,2211.0,0.6293616692903037
siCCT3,B4,975.0,0.6371628815267861
siCCT3,B4,338.0,0.3591267274034779
siCCT3,B4,133.0,0.6677648247643156
siCCT3,B4,174.0,0.7161190533174896
siCCT3,B4,2234.0,0.6866332033411914
siCCT3,B4,308.0,0.7438942466906362
siCCT3,B4,1357.0,0.6488614963179384
siCCT3,B4,141.0,0.5098046485300735
siCCT3,B4,1546.0,0.6178671508651337
siCCT3,B4,2843.0,0.5201565611232163
siCCT3,B4,17.0,0.5232022461467905
siCCT3,B4,20.0,0.7972408269725715
siCCT3,B4,57.0,0.8771331773637367
siCCT3,B4,103.0,0.862115483954461
siCCT3,B4,687.0,0.7870859900926407
